rgb,set1Arm,set1NotArm,set1Prediction,set2Arm,set2NotArm,set2Prediction,set3Arm,set3NotArm,set3Prediction,set4Arm,set4NotArm,set4Prediction,set5Arm,set5NotArm,set5Prediction,set6Arm,set6NotArm,set6Prediction,set7Arm,set7NotArm,set7Prediction,totalArm,totalNotArm,totalPrediction
11-14-16,21,46,0,9,110,0,35,137,0,18,17,1,18,33,0,17,231,0,15,32,0,133,606,0
1-6-8,12,0,1,9,0,1,7,1,1,14,0,1,7,0,1,8,0,1,5,0,1,62,1,1
19-16-7,0,1,0,0,5,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,8,0
18-18-21,0,2,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,5,0
8-8-11,0,1,0,2,0,1,3,0,1,2,0,1,1,0,1,0,0,1,0,0,1,8,1,1
5-11-13,12,0,1,10,0,1,13,23,0,15,0,1,15,4,1,8,93,0,8,2,1,81,122,0
19-19-19,19,5286,0,162,5193,0,3,4671,0,40,1818,0,26,1070,0,0,4913,0,0,1508,0,250,24459,0
18-21-19,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
15-14-13,1,1,1,3,1,1,3,7,0,4,0,1,1,2,0,0,437,0,0,482,0,12,930,0
18-14-1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,3,0,0,0,1,0,6,0
20-17-4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
5-4-4,21,0,1,26,2,1,6,0,1,2,1,1,6,0,1,13,0,1,3,3,1,77,6,1
3-8-11,116,1,1,175,0,1,139,0,1,78,2,1,115,14,1,93,0,1,65,4,1,781,21,1
22-28-31,2,0,1,3,1,1,1,11,0,6,27,0,5,123,0,4,3,1,2,29,0,23,194,0
22-17-3,0,5,0,0,8,0,0,3,0,0,0,1,0,5,0,0,4,0,0,0,1,0,25,0
9-8-9,2,4,0,4,0,1,16,0,1,13,1,1,7,0,1,5,1,1,1,3,0,48,9,1
21-24-25,0,0,1,1,0,1,0,0,1,1,0,1,0,3,0,0,0,1,0,0,1,2,3,0
3-7-12,49,0,1,73,0,1,73,0,1,85,0,1,43,3,1,32,0,1,40,0,1,395,3,1
13-18-19,1,8,0,2,10,0,10,38,0,0,18,0,7,0,1,0,6,0,0,14,0,20,94,0
18-13-1,0,7,0,0,6,0,0,14,0,0,0,1,0,8,0,0,2,0,0,0,1,0,37,0
3-9-15,0,0,1,2,0,1,3,0,1,14,0,1,1,0,1,1,0,1,1,0,1,22,0,1
21-20-22,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
11-16-18,28,4,1,3,17,0,47,97,0,9,15,0,38,37,1,9,16,0,18,10,1,152,196,0
16-16-16,15,54,0,52,30,1,13,171,0,50,70,0,9,90,0,8,1370,0,2,1037,0,149,2822,0
17-23-29,20,0,1,0,3,0,15,3,1,11,55,0,199,37,1,6,0,1,1,13,0,252,111,1
15-18-16,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7-7-2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0
10-9-4,0,0,1,0,1,0,0,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7,0
1-6-9,50,0,1,38,3,1,35,0,1,46,1,1,17,4,1,27,0,1,5,4,1,218,12,1
1-4-2,1,0,1,0,0,1,17,20,0,0,0,1,1,3,0,5,6,0,0,0,1,24,29,0
17-9-0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
21-28-30,0,0,1,0,0,1,0,1,0,1,0,1,2,10,0,0,0,1,0,0,1,3,11,0
0-3-4,24,2,1,24,0,1,45,32,1,101,60,1,88,62,1,41,6,1,30,4,1,353,166,1
17-11-2,0,2,0,0,1,0,0,3,0,0,1,0,0,2,0,0,5,0,0,0,1,0,14,0
19-25-25,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,2,0,1
16-24-29,170,0,1,0,1,0,13,1,1,40,7,1,68,2,1,1,1,1,23,9,1,315,21,1
22-21-21,0,0,1,0,9,0,0,622,0,0,0,1,0,664,0,0,1,0,0,114,0,0,1410,0
13-19-24,87,1,1,107,9,1,276,4,1,138,16,1,571,7,1,42,1,1,94,29,1,1315,67,1
15-16-13,1,0,1,0,2,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,1,2,4,0
18-20-23,1,7,0,2,1,1,2,0,1,0,8,0,1,1,1,0,1,0,0,3,0,6,21,0
12-19-23,327,1,1,517,0,1,305,2,1,398,7,1,804,15,1,179,0,1,231,36,1,2761,61,1
17-18-17,8,156,0,17,720,0,0,246,0,9,25,0,5,20,0,0,243,0,0,41,0,39,1451,0
14-21-27,17,0,1,5,0,1,20,0,1,5,22,0,10,4,1,3,0,1,81,2,1,141,28,1
3-6-7,138,49,1,137,117,1,761,195,1,819,194,1,1634,138,1,239,36,1,493,84,1,4221,813,1
1-7-14,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0,0,4,0
17-17-20,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,2,0,2,2,1
15-16-18,5,8,0,18,13,1,9,16,0,12,6,1,10,6,1,9,43,0,3,26,0,66,118,0
18-20-21,2,129,0,27,143,0,20,161,0,18,121,0,35,105,0,1,24,0,1,60,0,104,743,0
28-31-31,1,0,1,4,0,1,43,0,1,43,0,1,199,0,1,5,0,1,44,0,1,339,0,1
24-26-31,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
5-6-6,139,25,1,113,47,1,267,106,1,184,9,1,283,22,1,113,38,1,68,18,1,1167,265,1
10-11-12,18,8,1,29,17,1,39,17,1,22,4,1,21,11,1,21,24,0,13,11,1,163,92,1
5-11-17,1,0,1,31,0,1,9,0,1,12,0,1,5,1,1,6,0,1,5,1,1,69,2,1
17-15-9,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
7-14-18,62,0,1,38,0,1,98,0,1,55,2,1,88,0,1,102,0,1,64,21,1,507,23,1
3-10-15,4,0,1,16,0,1,1,0,1,5,1,1,9,0,1,2,0,1,6,0,1,43,1,1
2-4-10,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
8-9-13,0,0,1,1,0,1,3,0,1,1,0,1,1,0,1,0,0,1,0,0,1,6,0,1
12-10-10,0,0,1,0,1,0,5,0,1,1,0,1,0,0,1,0,1,0,0,0,1,6,2,1
23-17-2,0,6,0,0,6,0,0,3,0,0,0,1,0,2,0,0,1,0,0,0,1,0,18,0
5-8-6,2,5,0,3,8,0,11,1,1,0,0,1,1,0,1,3,0,1,0,0,1,20,14,1
13-17-16,0,12,0,0,20,0,0,29,0,0,0,1,3,6,0,0,0,1,0,1,0,3,68,0
11-7-1,0,14,0,0,3,0,0,23,0,0,1,0,0,5,0,0,5,0,0,0,1,0,51,0
2-7-9,30,1,1,21,0,1,30,0,1,13,1,1,27,0,1,26,0,1,13,2,1,160,4,1
21-29-31,0,0,1,0,1,0,0,0,1,0,3,0,0,11,0,0,2,0,0,1,0,0,18,0
8-15-21,7,0,1,88,0,1,15,0,1,2,0,1,2,0,1,32,0,1,15,0,1,161,0,1
5-12-18,0,0,1,34,0,1,2,0,1,8,1,1,2,0,1,1,0,1,10,1,1,57,2,1
7-12-15,92,2,1,73,7,1,99,29,1,108,39,1,153,18,1,69,15,1,122,37,1,716,147,1
14-14-11,0,1,0,0,5,0,0,2,0,0,0,1,0,2,0,0,5,0,0,21,0,0,36,0
6-9-15,0,0,1,3,0,1,15,0,1,6,1,1,6,0,1,0,0,1,3,0,1,33,1,1
18-18-20,2,41,0,21,33,0,0,14,0,6,11,0,9,12,0,0,22,0,0,14,0,38,147,0
13-19-21,7,6,1,22,3,1,23,10,1,8,13,0,11,33,0,7,5,1,7,2,1,85,72,1
20-21-19,0,52,0,1,144,0,0,98,0,0,4,0,1,250,0,0,81,0,0,27,0,2,656,0
19-24-28,2,10,0,3,10,0,4,108,0,8,76,0,5,37,0,1,1,1,0,19,0,23,261,0
20-12-0,0,4,0,0,0,1,0,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,9,0
15-21-26,49,2,1,21,1,1,111,0,1,41,27,1,147,43,1,7,0,1,35,12,1,411,85,1
4-9-14,42,0,1,39,0,1,48,0,1,72,2,1,52,6,1,33,0,1,45,1,1,331,9,1
16-19-21,14,60,0,30,251,0,28,36,0,51,4,1,67,35,1,21,33,0,9,27,0,220,446,0
3-3-6,13,0,1,1,0,1,21,0,1,3,1,1,7,0,1,3,0,1,1,0,1,49,1,1
19-19-21,3,16,0,18,19,0,1,22,0,4,65,0,1,46,0,0,4,0,0,5,0,27,177,0
17-13-5,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,0,1,0,0,1,0,8,0
26-29-30,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,1,0,1,0,0,1,4,0,1
22-27-29,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,3,0,2,4,0
11-10-3,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
6-8-14,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,3,0,1
10-17-22,144,0,1,277,0,1,343,0,1,344,0,1,247,1,1,227,0,1,245,12,1,1827,13,1
21-19-10,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
14-11-4,0,2,0,0,2,0,0,6,0,1,0,1,0,1,0,0,1,0,0,0,1,1,12,0
4-4-4,137,8,1,150,15,1,150,131,1,106,12,1,122,11,1,218,23,1,115,10,1,998,210,1
20-19-19,4,7396,0,38,7563,0,0,22132,0,22,16382,0,3,5614,0,0,6278,0,0,3034,0,67,68399,0
21-26-28,0,0,1,1,0,1,3,8,0,1,0,1,3,1,1,1,0,1,1,5,0,10,14,0
16-15-13,0,2,0,0,5,0,0,6,0,0,0,1,0,0,1,0,280,0,0,54,0,0,347,0
8-5-1,0,5,0,0,11,0,0,40,0,0,13,0,0,8,0,0,2,0,0,3,0,0,82,0
9-7-1,0,3,0,0,5,0,0,10,0,1,3,0,1,5,0,0,1,0,0,0,1,2,27,0
23-22-21,0,0,1,0,0,1,0,0,1,0,0,1,0,270,0,0,0,1,0,0,1,0,270,0
10-9-5,0,3,0,0,3,0,0,6,0,1,0,1,0,0,1,2,1,1,0,4,0,3,17,0
16-14-2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
10-12-18,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,3,0,1
5-10-15,52,0,1,55,0,1,41,0,1,84,4,1,73,8,1,40,0,1,59,5,1,404,17,1
7-12-13,3,41,0,1,7,0,13,163,0,1,55,0,3,13,0,1,113,0,17,17,1,39,409,0
3-4-9,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,1,0,1,3,0,1
25-18-1,0,0,1,0,0,1,0,2,0,0,0,1,0,3,0,0,0,1,0,0,1,0,5,0
12-16-19,39,35,1,59,8,1,142,81,1,64,83,0,109,43,1,54,4,1,50,45,1,517,299,1
15-24-31,0,0,1,0,0,1,19,0,1,0,0,1,0,0,1,0,0,1,35,0,1,54,0,1
15-18-21,26,30,0,51,20,1,33,14,1,45,3,1,74,11,1,16,8,1,25,5,1,270,91,1
1-5-8,129,0,1,101,3,1,112,0,1,204,6,1,90,3,1,91,0,1,28,2,1,755,14,1
21-15-1,0,7,0,0,2,0,0,11,0,0,3,0,0,10,0,0,9,0,0,0,1,0,42,0
3-4-6,134,3,1,181,4,1,393,18,1,402,47,1,997,15,1,204,5,1,351,18,1,2662,110,1
15-15-8,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
21-20-13,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9-10-11,15,8,1,46,24,1,31,14,1,25,3,1,19,18,1,24,20,1,20,3,1,180,90,1
10-16-21,224,0,1,247,5,1,355,0,1,189,12,1,287,12,1,106,0,1,196,26,1,1604,55,1
6-12-17,71,0,1,120,0,1,36,0,1,75,3,1,72,1,1,54,0,1,121,2,1,549,6,1
3-8-10,36,0,1,77,1,1,38,3,1,30,3,1,66,5,1,30,0,1,22,0,1,299,12,1
6-14-19,11,0,1,41,0,1,19,0,1,6,0,1,1,0,1,2,0,1,42,0,1,122,0,1
21-17-10,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
13-15-11,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
8-8-3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
15-22-24,1,3,0,0,4,0,0,69,0,2,1,1,2,35,0,0,0,1,3,0,1,8,112,0
10-15-17,19,15,1,16,18,0,77,73,1,11,25,0,18,42,0,21,6,1,25,11,1,187,190,0
23-23-21,0,0,1,0,0,1,0,0,1,0,0,1,0,9,0,0,0,1,0,0,1,0,9,0
2-7-15,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
13-20-27,4,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,1,0,1,7,0,1
7-11-9,0,1,0,0,0,1,0,6,0,0,0,1,0,0,1,0,0,1,0,0,1,0,7,0
9-12-17,8,2,1,5,0,1,14,1,1,12,2,1,21,0,1,2,1,1,5,0,1,67,6,1
24-25-26,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
0-2-6,15,0,1,0,0,1,4,0,1,2,6,0,1,1,1,5,0,1,1,0,1,28,7,1
16-17-20,2,3,0,3,2,1,2,6,0,3,1,1,3,1,1,1,1,1,0,0,1,14,14,1
12-11-6,0,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,7,0
14-16-20,0,3,0,5,0,1,3,2,1,0,0,1,4,0,1,2,0,1,3,3,1,17,8,1
10-7-2,0,4,0,0,1,0,0,12,0,0,5,0,0,5,0,0,4,0,0,0,1,0,31,0
15-23-29,667,0,1,2,0,1,36,0,1,8,1,1,60,0,1,3,0,1,632,6,1,1408,7,1
2-2-1,1608,304,1,1739,79,1,904,327,1,22,36,0,435,370,1,353,115,1,623,31,1,5684,1262,1
12-16-21,56,0,1,20,7,1,59,0,1,19,9,1,29,3,1,7,0,1,10,1,1,200,20,1
7-10-12,41,36,1,31,87,0,73,136,0,32,554,0,116,201,0,12,239,0,65,277,0,370,1530,0
4-3-5,2,0,1,1,0,1,7,2,1,0,0,1,1,0,1,5,0,1,1,0,1,17,2,1
25-19-6,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
20-20-21,1,249,0,4,143,0,0,115,0,3,47,0,1,63,0,0,11,0,0,24,0,9,652,0
18-17-6,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
16-13-3,0,1,0,0,6,0,0,2,0,0,0,1,0,1,0,0,6,0,0,0,1,0,16,0
8-6-7,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
13-16-20,9,4,1,20,3,1,30,15,1,17,2,1,23,3,1,5,1,1,17,3,1,121,31,1
21-25-30,2,0,1,2,0,1,3,0,1,6,0,1,8,0,1,0,0,1,0,0,1,21,0,1
13-18-21,54,22,1,106,24,1,160,92,1,75,66,1,156,126,1,42,15,1,59,45,1,652,390,1
8-18-22,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3,0,1
10-17-19,15,0,1,10,1,1,7,0,1,2,0,1,48,4,1,2,1,1,3,0,1,87,6,1
2-4-6,353,16,1,540,3,1,910,45,1,1947,191,1,2232,95,1,952,49,1,438,38,1,7372,437,1
11-8-3,0,1,0,0,0,1,0,4,0,1,1,1,0,6,0,0,1,0,0,0,1,1,13,0
12-8-1,0,11,0,0,4,0,0,23,0,0,4,0,0,4,0,0,8,0,0,0,1,0,54,0
20-19-17,0,6,0,1,22,0,0,253,0,0,8,0,0,70,0,0,2,0,0,0,1,1,361,0
17-10-0,0,1,0,0,0,1,0,30,0,0,0,1,0,1,0,0,0,1,0,0,1,0,32,0
5-9-12,115,11,1,206,16,1,260,55,1,202,37,1,389,50,1,113,129,0,170,32,1,1455,330,1
12-17-21,155,15,1,149,30,1,191,37,1,136,41,1,300,99,1,96,8,1,160,41,1,1187,271,1
2-5-7,313,5,1,348,23,1,564,48,1,1086,123,1,1407,56,1,460,46,1,329,16,1,4507,317,1
10-14-22,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
18-19-22,1,1,1,6,3,1,2,4,0,4,1,1,2,1,1,0,0,1,0,0,1,15,10,1
12-13-16,1,2,0,2,2,1,2,0,1,0,0,1,4,0,1,1,0,1,2,3,0,12,7,1
3-9-11,8,0,1,2,0,1,12,0,1,6,0,1,10,1,1,5,0,1,0,0,1,43,1,1
20-21-24,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1-3-5,245,20,1,306,16,1,874,61,1,1993,167,1,1008,75,1,516,39,1,170,37,1,5112,415,1
8-14-18,116,0,1,116,3,1,161,0,1,139,25,1,301,15,1,157,0,1,183,34,1,1173,77,1
7-14-19,60,0,1,235,0,1,67,0,1,37,4,1,73,1,1,138,0,1,179,14,1,789,19,1
22-26-29,0,0,1,1,0,1,4,3,1,3,0,1,12,0,1,0,0,1,2,1,1,22,4,1
1-1-3,12,0,1,15,0,1,39,3,1,12,7,1,16,2,1,4,0,1,4,1,1,102,13,1
10-16-17,0,1,0,0,0,1,0,10,0,1,0,1,0,1,0,1,1,1,2,0,1,4,13,0
6-4-1,0,10,0,0,7,0,0,28,0,0,16,0,0,14,0,0,7,0,0,3,0,0,85,0
5-5-3,7,4,1,1,6,0,1,31,0,2,29,0,5,7,0,40,1,1,83,12,1,139,90,1
20-19-13,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
7-6-4,0,1,0,0,2,0,1,3,0,0,8,0,0,1,0,4,2,1,7,1,1,12,18,0
11-12-8,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
11-10-9,0,1,0,3,1,1,18,1,1,0,0,1,0,1,0,3,29,0,0,7,0,24,40,0
21-17-5,0,2,0,0,3,0,0,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,10,0
26-27-28,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
4-5-1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,2,0
16-10-2,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,5,0
10-6-0,0,15,0,0,4,0,0,23,0,0,6,0,0,8,0,0,6,0,0,1,0,0,63,0
20-18-8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
15-13-9,0,1,0,0,2,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,0
14-15-14,4,9,0,20,13,1,15,4,1,18,0,1,10,11,0,2,34,0,0,49,0,69,120,0
4-7-8,93,75,1,110,218,0,576,193,1,660,169,1,1291,180,1,176,115,1,401,123,1,3307,1073,1
4-7-6,1,31,0,17,30,0,44,42,1,8,2,1,9,5,1,11,3,1,16,7,1,106,120,0
4-4-3,102,14,1,91,23,1,72,91,0,9,15,0,52,26,1,251,68,1,389,2,1,966,239,1
10-8-0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
8-11-17,0,0,1,0,0,1,8,0,1,2,2,1,9,0,1,0,0,1,3,0,1,22,2,1
16-11-0,0,3,0,0,1,0,0,22,0,0,1,0,0,3,0,0,2,0,0,0,1,0,32,0
10-15-13,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
11-12-11,39,13,1,13,7,1,26,10,1,13,0,1,23,10,1,21,7,1,1,6,0,136,53,1
13-13-12,14,45,0,26,9,1,27,8,1,33,0,1,25,13,1,22,40,0,2,64,0,149,179,0
13-14-12,2,3,0,0,7,0,4,6,0,1,1,1,0,2,0,1,3,0,0,10,0,8,32,0
20-20-18,0,86,0,0,201,0,0,2065,0,5,1049,0,1,1996,0,0,132,0,0,34,0,6,5563,0
9-8-3,0,2,0,0,1,0,0,3,0,2,1,1,0,1,0,0,1,0,0,0,1,2,9,0
13-20-24,318,2,1,581,3,1,377,6,1,516,17,1,1248,19,1,383,8,1,389,33,1,3812,88,1
15-23-31,0,0,1,0,0,1,6,0,1,0,0,1,0,0,1,0,0,1,24,0,1,30,0,1
23-26-30,0,0,1,0,0,1,6,0,1,1,0,1,7,0,1,0,0,1,1,0,1,15,0,1
4-7-14,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
5-5-0,0,1,0,0,0,1,0,1,0,0,4,0,0,0,1,0,0,1,0,0,1,0,6,0
9-14-17,68,6,1,95,15,1,103,22,1,57,30,1,101,82,1,74,5,1,107,22,1,605,182,1
22-25-27,1,0,1,0,1,0,1,3,0,2,0,1,3,0,1,0,0,1,2,0,1,9,4,1
19-20-18,0,120,0,2,477,0,0,186,0,2,137,0,1,147,0,0,56,0,0,16,0,5,1139,0
21-25-31,0,0,1,0,0,1,0,0,1,4,0,1,0,0,1,0,0,1,2,0,1,6,0,1
0-2-4,59,1,1,60,3,1,87,33,1,177,69,1,62,41,1,65,13,1,9,6,1,519,166,1
16-13-2,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0
16-24-30,409,0,1,0,0,1,15,0,1,9,3,1,73,0,1,0,0,1,59,6,1,565,9,1
12-20-24,198,0,1,323,0,1,405,0,1,434,0,1,787,1,1,176,0,1,291,0,1,2614,1,1
25-27-31,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,2,0,1
1-2-0,618,291,1,235,112,1,563,348,1,16,14,1,77,97,0,290,309,0,206,88,1,2005,1259,1
7-14-21,0,0,1,4,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0,1
8-16-23,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
8-9-6,0,3,0,0,3,0,0,6,0,0,0,1,0,0,1,0,0,1,0,1,0,0,13,0
23-17-0,0,1,0,0,6,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,9,0
9-11-11,14,154,0,19,168,0,15,170,0,8,2,1,14,40,0,10,24,0,11,46,0,91,604,0
10-8-4,0,0,1,0,2,0,1,4,0,0,3,0,0,1,0,0,1,0,0,0,1,1,11,0
13-19-20,0,0,1,1,0,1,4,3,1,0,0,1,0,0,1,0,1,0,0,1,0,5,5,1
19-16-8,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
17-16-13,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
14-19-23,76,8,1,70,15,1,111,8,1,92,20,1,102,107,0,31,18,1,50,16,1,532,192,1
0-4-8,59,0,1,26,0,1,23,0,1,35,1,1,8,2,1,8,0,1,13,1,1,172,4,1
16-22-29,0,0,1,0,0,1,1,0,1,0,7,0,2,0,1,1,0,1,1,0,1,5,7,0
18-23-26,2,22,0,1,24,0,1,238,0,7,103,0,12,40,0,2,7,0,0,50,0,25,484,0
12-14-15,8,16,0,11,33,0,18,42,0,12,1,1,7,12,0,15,88,0,11,23,0,82,215,0
11-8-2,0,5,0,0,4,0,0,7,0,1,3,0,0,5,0,0,2,0,0,1,0,1,27,0
12-15-13,0,0,1,0,0,1,0,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,5,0
8-13-18,42,0,1,86,0,1,87,0,1,59,14,1,171,10,1,63,0,1,71,25,1,579,49,1
18-21-20,0,0,1,0,4,0,0,3,0,0,0,1,0,1,0,0,3,0,0,0,1,0,11,0
18-24-29,6,12,0,1,34,0,3,129,0,7,144,0,8,89,0,2,19,0,1,54,0,28,481,0
6-7-9,29,5,1,44,20,1,40,18,1,30,13,1,39,29,1,20,2,1,17,5,1,219,92,1
6-6-5,81,5,1,68,5,1,75,7,1,13,8,1,28,1,1,232,7,1,197,2,1,694,35,1
18-22-25,3,41,0,1,16,0,3,81,0,8,52,0,6,20,0,0,42,0,4,15,0,25,267,0
14-9-2,0,3,0,0,2,0,0,3,0,0,0,1,0,3,0,0,0,1,0,0,1,0,11,0
8-5-0,0,24,0,0,31,0,0,57,0,0,23,0,0,16,0,0,7,0,0,13,0,0,171,0
7-16-22,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,2,0,1
7-11-8,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
13-19-25,7,0,1,3,4,0,11,0,1,3,12,0,9,0,1,4,0,1,8,5,1,45,21,1
23-29-30,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0
6-9-6,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17-22-29,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
20-20-19,4,10248,0,77,11628,0,1,26668,0,7,23638,0,17,13589,0,0,2999,0,0,1839,0,106,90609,0
10-13-14,4,125,0,8,245,0,15,596,0,7,30,0,7,290,0,13,252,0,6,102,0,60,1640,0
13-10-2,0,1,0,0,1,0,0,7,0,0,2,0,0,0,1,0,0,1,0,0,1,0,11,0
2-4-3,147,161,0,172,64,1,524,281,1,113,105,1,135,104,1,316,125,1,182,26,1,1589,866,1
3-7-8,57,14,1,50,32,1,186,57,1,157,67,1,306,36,1,68,11,1,202,5,1,1026,222,1
4-9-17,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
10-9-8,8,0,1,1,0,1,10,2,1,0,0,1,1,1,1,4,23,0,4,0,1,28,26,1
0-5-7,4,0,1,3,0,1,2,0,1,6,0,1,1,0,1,8,0,1,1,0,1,25,0,1
21-21-22,0,0,1,0,105,0,0,0,1,0,0,1,0,1,0,0,17,0,0,24,0,0,147,0
4-9-10,14,2,1,4,0,1,28,9,1,32,15,1,22,2,1,7,3,1,14,1,1,121,32,1
19-21-22,1,26,0,0,23,0,0,52,0,2,2,1,1,36,0,0,14,0,0,52,0,4,205,0
10-12-14,14,13,1,20,53,0,29,287,0,27,55,0,19,94,0,19,174,0,16,58,0,144,734,0
6-14-20,0,0,1,9,0,1,1,0,1,0,0,1,1,0,1,0,0,1,11,0,1,22,0,1
7-9-11,37,24,1,38,77,0,60,89,0,21,306,0,71,114,0,39,73,0,25,98,0,291,781,0
13-23-28,0,0,1,0,0,1,16,0,1,4,0,1,0,0,1,0,0,1,45,0,1,65,0,1
14-12-3,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
25-27-27,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
13-10-7,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
