rgb,set1Arm,set1NotArm,set1Prediction,set2Arm,set2NotArm,set2Prediction,set3Arm,set3NotArm,set3Prediction,set4Arm,set4NotArm,set4Prediction,set5Arm,set5NotArm,set5Prediction,set6Arm,set6NotArm,set6Prediction,set7Arm,set7NotArm,set7Prediction,totalArm,totalNotArm,totalPrediction
48-36-1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2-3-10,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1
13-18-24,5,1,1,6,0,1,16,2,1,6,4,1,30,2,1,6,1,1,11,0,1,80,10,1
61-63-63,0,0,1,0,0,1,7,0,1,6,0,1,15,0,1,0,0,1,0,0,1,28,0,1
17-29-32,0,0,1,0,0,1,2,0,1,1,0,1,0,0,1,0,3,0,2,0,1,5,3,1
17-32-41,21,0,1,43,0,1,31,0,1,16,0,1,14,0,1,27,0,1,12,0,1,164,0,1
41-39-35,0,0,1,0,0,1,0,8,0,0,2,0,0,10,0,0,0,1,0,0,1,0,20,0
29-29-28,3,9,0,11,2,1,13,10,1,12,0,1,11,2,1,0,15,0,1,63,0,51,101,0
33-25-8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
0-1-0,0,1,0,0,1,0,14,9,1,0,7,0,36,10,1,37,17,1,5,1,1,92,46,1
32-29-18,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
13-15-13,10,3,1,2,1,1,14,4,1,1,0,1,4,3,1,8,0,1,1,4,0,40,15,1
30-43-52,18,0,1,14,0,1,36,0,1,14,2,1,54,8,1,2,0,1,17,3,1,155,13,1
53-60-63,0,0,1,0,0,1,3,0,1,5,0,1,9,0,1,1,0,1,4,0,1,22,0,1
38-40-42,0,19,0,8,10,0,0,14,0,0,17,0,4,28,0,0,6,0,0,12,0,12,106,0
33-47-56,17,2,1,0,10,0,0,1,0,40,4,1,171,6,1,0,3,0,3,2,1,231,28,1
5-15-17,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,2,1,1
36-49-52,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,3,0
12-27-36,6,0,1,8,0,1,0,0,1,2,0,1,0,0,1,4,0,1,7,0,1,27,0,1
10-12-18,3,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,5,0,1
30-27-28,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0,0,4,0
30-29-26,0,0,1,1,0,1,0,3,0,0,0,1,1,2,0,0,300,0,0,368,0,2,673,0
1-3-6,8,1,1,6,0,1,34,2,1,61,11,1,6,8,0,13,1,1,2,1,1,130,24,1
9-24-32,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1
0-8-13,4,0,1,2,0,1,1,0,1,3,0,1,3,0,1,3,0,1,1,2,0,17,2,1
19-32-43,13,0,1,32,1,1,16,0,1,4,0,1,5,0,1,8,0,1,8,0,1,86,1,1
46-37-4,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
19-35-47,1,0,1,5,0,1,1,0,1,0,0,1,0,0,1,0,0,1,3,0,1,10,0,1
33-29-12,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
48-57-63,0,0,1,0,0,1,2,0,1,5,0,1,3,0,1,0,0,1,0,0,1,10,0,1
39-47-52,0,0,1,0,0,1,2,6,0,1,1,1,4,11,0,0,0,1,2,0,1,9,18,0
28-38-46,6,1,1,7,2,1,11,0,1,17,1,1,11,4,1,7,0,1,5,4,1,64,12,1
21-31-31,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,4,0
22-16-5,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
23-42-50,5,0,1,25,0,1,1,0,1,25,0,1,22,0,1,20,0,1,10,0,1,108,0,1
15-32-43,3,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,6,0,1
33-33-36,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,2,0,0,1,0,2,6,0
27-25-27,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1
10-15-12,1,1,1,0,0,1,4,1,1,0,0,1,1,0,1,2,0,1,0,0,1,8,2,1
19-20-16,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,3,1,1,0,0,1,6,1,1
20-30-44,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1
41-27-2,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
44-35-9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
23-20-15,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
13-22-26,4,3,1,0,0,1,5,45,0,7,6,1,21,9,1,7,48,0,4,2,1,48,113,0
36-40-44,1,17,0,2,7,0,1,2,0,6,7,0,1,11,0,1,2,0,0,0,1,12,46,0
16-27-37,3,0,1,17,0,1,10,0,1,4,4,1,17,1,1,6,0,1,16,2,1,73,7,1
1-9-16,12,0,1,10,0,1,8,0,1,21,0,1,3,1,1,1,0,1,4,1,1,59,2,1
3-8-6,0,0,1,4,0,1,16,8,1,1,7,0,8,0,1,6,1,1,8,1,1,43,17,1
11-16-14,3,10,0,2,7,0,1,4,0,1,0,1,0,1,0,0,0,1,0,0,1,7,22,0
10-18-20,2,1,1,1,2,0,11,4,1,16,4,1,18,5,1,1,15,0,5,20,0,54,51,1
1-14-24,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
17-12-6,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
35-26-6,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,4,0
12-15-23,1,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,3,0,1
41-29-5,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
38-28-10,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
28-20-2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
39-53-56,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
31-22-4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
14-20-28,2,0,1,6,0,1,24,0,1,7,2,1,12,3,1,4,3,1,3,1,1,58,9,1
30-46-61,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,51,0,1,51,0,1
18-19-24,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,3,0,1
4-16-25,1,0,1,2,0,1,1,0,1,7,0,1,0,0,1,1,0,1,2,0,1,14,0,1
24-37-43,20,0,1,22,1,1,36,0,1,11,2,1,39,18,1,9,0,1,14,0,1,151,21,1
34-49-54,0,0,1,0,0,1,0,3,0,0,0,1,1,1,1,0,0,1,0,0,1,1,4,0
32-29-30,0,0,1,0,0,1,0,0,1,2,1,1,0,0,1,0,1,0,0,9,0,2,11,0
29-48-62,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,2,0,1
17-30-34,1,0,1,2,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,5,0,1
40-38-34,0,0,1,1,0,1,0,8,0,0,0,1,0,5,0,0,0,1,0,0,1,1,13,0
39-29-2,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
35-28-14,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
18-25-31,6,1,1,4,3,1,7,6,1,5,5,1,9,12,0,6,1,1,9,2,1,46,30,1
36-42-41,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4,0
26-39-48,25,0,1,47,0,1,68,2,1,34,2,1,231,0,1,22,0,1,29,1,1,456,5,1
17-18-21,3,0,1,3,2,1,7,0,1,4,0,1,2,0,1,3,1,1,1,3,0,23,6,1
40-52-57,0,0,1,0,0,1,0,1,0,0,2,0,0,2,0,0,0,1,0,1,0,0,6,0
35-47-55,5,7,0,0,13,0,1,35,0,1,20,0,0,12,0,0,4,0,0,2,0,7,93,0
12-24-31,7,0,1,4,0,1,6,0,1,6,0,1,12,0,1,7,0,1,10,0,1,52,0,1
27-45-52,0,0,1,2,0,1,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,6,0,1
46-56-61,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
16-29-42,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1
19-28-37,10,0,1,8,2,1,17,0,1,7,2,1,15,2,1,16,0,1,6,2,1,79,8,1
27-21-6,0,0,1,0,1,0,0,4,0,0,1,0,0,0,1,0,1,0,0,1,0,0,8,0
25-25-22,0,1,0,2,1,1,0,2,0,0,0,1,1,0,1,1,8,0,0,5,0,4,17,0
8-16-17,0,2,0,0,2,0,4,5,0,4,8,0,0,2,0,0,1,0,2,3,0,10,23,0
10-15-17,5,6,0,7,27,0,43,24,1,27,25,1,85,46,1,14,11,1,42,30,1,223,169,1
32-45-54,18,0,1,0,1,0,15,1,1,17,5,1,53,14,1,0,0,1,3,0,1,106,21,1
1-10-13,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,2,0,1
8-17-18,0,0,1,0,1,0,1,2,0,6,2,1,0,2,0,0,0,1,3,0,1,10,7,1
29-21-3,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0
27-31-34,1,3,0,9,1,1,6,1,1,1,0,1,3,2,1,2,2,1,3,3,1,25,12,1
41-34-14,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1-8-12,8,0,1,4,0,1,8,0,1,11,1,1,11,1,1,11,0,1,4,0,1,57,2,1
24-28-23,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
27-35-43,7,1,1,5,0,1,5,0,1,6,3,1,17,3,1,1,1,1,7,3,1,48,11,1
1-5-2,4,1,1,0,1,0,15,24,0,2,6,0,0,0,1,9,9,1,3,17,0,33,58,0
23-22-20,3,2,1,2,0,1,8,1,1,1,0,1,0,0,1,1,14,0,0,7,0,15,24,0
33-40-39,0,0,1,0,0,1,0,0,1,0,0,1,0,6,0,0,0,1,0,0,1,0,6,0
25-40-45,1,0,1,0,0,1,1,0,1,0,0,1,7,3,1,2,0,1,1,0,1,12,3,1
29-37-46,2,0,1,1,0,1,3,0,1,1,0,1,0,5,0,0,0,1,1,0,1,8,5,1
7-22-33,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
30-25-8,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
28-24-12,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
27-19-3,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,6,0
37-49-62,0,0,1,0,0,1,2,0,1,0,3,0,0,0,1,0,0,1,0,1,0,2,4,0
9-19-33,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
15-15-9,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1
28-25-11,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24-32-44,0,0,1,0,0,1,1,0,1,2,0,1,0,0,1,1,0,1,0,0,1,4,0,1
42-36-10,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
27-41-52,8,0,1,0,0,1,3,0,1,0,5,0,3,0,1,3,0,1,8,9,0,25,14,1
14-18-19,1,14,0,4,12,0,5,16,0,4,2,1,3,21,0,1,3,0,4,9,0,22,77,0
24-30-37,3,0,1,3,0,1,4,1,1,4,0,1,1,1,1,4,0,1,2,1,1,21,3,1
39-47-57,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,0,0,1,0,0,1,3,0,1
2-5-4,193,54,1,119,12,1,442,215,1,406,260,1,152,96,1,310,395,0,59,130,0,1681,1162,1
40-39-43,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0
29-27-30,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
17-26-35,4,0,1,6,0,1,11,0,1,11,4,1,24,6,1,5,0,1,15,1,1,76,11,1
27-19-7,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
34-41-40,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0,0,0,1,0,0,1,0,4,0
42-44-40,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,3,0,0,5,0
13-29-38,4,0,1,9,0,1,2,0,1,3,0,1,1,0,1,1,0,1,5,0,1,25,0,1
24-43-54,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,3,0,1,0,0,1,4,0,1
3-10-8,0,0,1,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,0,1,1,5,0
28-30-33,1,2,0,5,1,1,2,1,1,3,0,1,2,0,1,0,3,0,4,3,1,17,10,1
18-26-31,3,0,1,9,3,1,16,16,1,6,5,1,4,21,0,10,2,1,6,6,1,54,53,1
3-16-26,2,0,1,2,0,1,0,0,1,3,0,1,1,1,1,1,0,1,1,0,1,10,1,1
37-42-43,0,6,0,0,4,0,0,22,0,0,5,0,2,3,0,0,8,0,0,2,0,2,50,0
42-34-9,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
16-32-37,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
38-33-26,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24-14-1,0,2,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,5,0
41-56-60,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,3,0
8-6-5,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,2,1,1
34-26-8,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
49-56-62,0,0,1,0,0,1,1,0,1,0,0,1,2,0,1,0,0,1,1,0,1,4,0,1
9-21-31,3,0,1,21,0,1,2,0,1,4,0,1,2,0,1,9,0,1,10,0,1,51,0,1
35-44-54,0,0,1,0,0,1,1,0,1,1,0,1,2,0,1,0,0,1,0,0,1,4,0,1
29-46-62,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,6,0,1
37-50-55,0,0,1,0,0,1,0,5,0,0,0,1,0,11,0,0,0,1,0,0,1,0,16,0
42-39-38,0,1,0,0,0,1,0,83,0,0,141,0,0,19,0,0,0,1,0,0,1,0,244,0
19-22-23,2,2,1,4,6,0,6,3,1,3,0,1,4,1,1,1,0,1,5,0,1,25,12,1
37-52-60,0,0,1,0,0,1,0,0,1,0,4,0,0,4,0,0,0,1,0,5,0,0,13,0
24-38-49,0,0,1,1,1,1,0,0,1,0,0,1,2,0,1,2,0,1,3,4,0,8,5,1
27-42-47,2,0,1,5,0,1,3,0,1,0,0,1,1,2,0,2,0,1,5,0,1,18,2,1
43-30-2,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0,0,0,1,0,0,1,0,4,0
14-10-5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,4,0
22-29-36,7,4,1,5,4,1,5,0,1,6,1,1,6,2,1,9,1,1,4,0,1,42,12,1
34-41-48,0,0,1,0,1,0,1,0,1,0,2,0,3,0,1,0,3,0,0,5,0,4,11,0
31-39-39,0,3,0,0,13,0,0,8,0,0,0,1,0,7,0,0,1,0,0,6,0,0,38,0
12-14-9,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,10,0,1,10,1,1
30-32-30,1,1,1,1,1,1,0,0,1,2,1,1,0,0,1,0,6,0,0,1,0,4,10,0
11-27-36,1,0,1,1,0,1,4,0,1,0,0,1,1,0,1,1,0,1,1,0,1,9,0,1
19-32-44,1,0,1,12,0,1,2,0,1,1,0,1,0,0,1,1,0,1,0,5,0,17,5,1
9-13-22,5,0,1,0,0,1,2,0,1,0,0,1,4,0,1,0,0,1,1,0,1,12,0,1
17-20-24,4,3,1,2,1,1,5,4,1,1,0,1,1,1,1,2,1,1,0,3,0,15,13,1
24-33-39,7,12,0,10,1,1,28,18,1,10,23,0,23,12,1,12,1,1,10,20,0,100,87,1
15-31-39,0,0,1,4,0,1,3,0,1,3,0,1,4,0,1,1,0,1,1,0,1,16,0,1
20-14-4,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3,0
17-18-13,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,4,0
37-31-12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
23-39-50,0,0,1,10,0,1,15,0,1,13,0,1,6,0,1,6,0,1,3,0,1,53,0,1
22-19-12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1
8-11-13,14,12,1,58,23,1,113,10,1,68,21,1,200,12,1,33,7,1,87,4,1,573,89,1
9-8-0,0,1,0,0,2,0,0,5,0,0,1,0,0,2,0,0,0,1,0,1,0,0,12,0
43-50-55,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1
40-36-34,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7-8-13,8,0,1,0,0,1,5,0,1,1,1,1,1,0,1,5,0,1,2,0,1,22,1,1
32-20-0,0,3,0,0,0,1,0,5,0,0,0,1,0,2,0,0,1,0,0,0,1,0,11,0
16-25-40,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
19-22-22,2,4,0,3,4,0,4,3,1,4,0,1,2,2,1,3,3,1,1,0,1,19,16,1
27-40-50,18,0,1,6,7,0,25,0,1,14,5,1,52,0,1,6,0,1,37,1,1,158,13,1
0-12-22,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
46-33-7,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
19-13-6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
3-3-1,433,57,1,200,24,1,313,58,1,11,2,1,94,64,1,28,36,0,148,10,1,1227,251,1
27-37-48,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,0,0,1,0,0,1,3,0,1
25-26-20,0,2,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,0
27-43-52,23,0,1,35,0,1,48,0,1,71,0,1,64,0,1,25,0,1,53,2,1,319,2,1
17-26-36,2,0,1,5,0,1,6,0,1,4,1,1,18,4,1,2,0,1,1,1,1,38,6,1
44-34-5,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3,0
16-24-35,1,0,1,1,0,1,2,0,1,1,0,1,16,0,1,1,0,1,3,0,1,25,0,1
19-19-12,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
26-28-31,2,0,1,2,7,0,4,1,1,5,1,1,3,1,1,1,5,0,1,1,1,18,16,1
30-48-58,1,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,4,0,1,7,0,1
19-33-40,22,0,1,11,0,1,8,0,1,9,0,1,23,0,1,8,0,1,11,0,1,92,0,1
45-54-61,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,1,0,1,3,0,1
3-11-12,0,0,1,0,0,1,0,4,0,0,0,1,0,0,1,1,0,1,1,0,1,2,4,0
15-27-28,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1
14-17-22,1,0,1,4,0,1,3,0,1,0,0,1,1,1,1,2,0,1,1,0,1,12,1,1
24-30-34,3,4,0,1,9,0,4,14,0,3,1,1,1,1,1,0,3,0,4,2,1,16,34,0
31-40-42,0,4,0,0,371,0,0,59,0,0,0,1,0,2,0,0,38,0,0,0,1,0,474,0
32-33-32,2,6,0,7,1,1,0,12,0,7,1,1,2,11,0,0,32,0,0,27,0,18,90,0
17-18-23,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,3,0,1
1-6-2,0,0,1,0,0,1,1,2,0,0,0,1,0,0,1,4,1,1,0,0,1,5,3,1
37-40-38,0,1,0,0,3,0,0,6,0,0,1,0,0,4,0,0,6,0,0,1,0,0,22,0
41-48-49,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0
44-52-55,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
31-33-22,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
16-33-42,6,0,1,9,0,1,3,0,1,4,0,1,2,0,1,4,0,1,1,0,1,29,0,1
35-38-41,5,26,0,15,17,0,3,12,0,6,8,0,15,15,1,6,6,1,2,5,0,52,89,0
42-54-58,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0
23-20-8,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,4,0
35-26-4,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
16-24-34,3,0,1,1,0,1,6,0,1,1,1,1,19,2,1,3,0,1,4,0,1,37,3,1
6-12-18,38,1,1,90,2,1,91,2,1,114,12,1,105,5,1,78,5,1,43,0,1,559,27,1
29-36-44,1,0,1,0,0,1,3,1,1,3,0,1,5,3,1,0,2,0,1,0,1,13,6,1
16-16-14,12,1,1,2,0,1,14,0,1,3,0,1,4,0,1,44,2,1,7,3,1,86,6,1
40-50-57,0,0,1,0,0,1,1,10,0,1,1,1,1,0,1,1,0,1,0,0,1,4,11,0
22-27-26,0,14,0,0,7,0,0,18,0,0,0,1,0,6,0,0,1,0,0,1,0,0,47,0
29-31-35,1,1,1,0,0,1,5,1,1,0,0,1,1,0,1,0,1,0,1,2,0,8,5,1
24-26-31,0,0,1,3,0,1,0,0,1,0,1,0,1,0,1,2,0,1,0,0,1,6,1,1
30-23-6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
31-26-17,0,2,0,0,0,1,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,5,0
16-15-5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
22-31-40,9,0,1,9,3,1,30,0,1,19,9,1,10,2,1,10,0,1,11,2,1,98,16,1
32-37-42,3,8,0,7,6,1,4,0,1,4,2,1,15,0,1,1,0,1,1,1,1,35,17,1
5-19-27,1,0,1,2,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,4,0,1
33-32-27,0,1,0,0,0,1,0,6,0,0,0,1,0,0,1,0,22,0,0,3,0,0,32,0
10-17-15,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
25-31-35,2,3,0,2,3,0,1,3,0,3,2,1,3,3,1,3,1,1,2,4,0,16,19,0
19-33-38,0,0,1,1,0,1,4,0,1,0,0,1,2,0,1,0,0,1,0,0,1,7,0,1
29-38-42,0,2,0,9,3,1,2,8,0,2,1,1,2,2,1,2,1,1,1,2,0,18,19,0
1-3-8,1,0,1,1,0,1,2,0,1,4,3,1,0,0,1,0,0,1,0,0,1,8,3,1
37-38-37,3,85,0,10,140,0,0,72,0,11,29,0,2,36,0,0,66,0,0,10,0,26,438,0
27-35-39,2,3,0,0,5,0,7,20,0,6,4,1,10,1,1,3,3,1,7,3,1,35,39,0
4-12-11,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,2,4,0,0,0,1,4,6,0
33-46-51,0,0,1,0,4,0,0,55,0,0,0,1,0,17,0,0,0,1,0,0,1,0,76,0
9-17-29,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,3,0,1
38-32-20,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
20-30-38,17,0,1,28,3,1,24,0,1,20,0,1,18,0,1,14,0,1,17,5,1,138,8,1
28-39-42,0,1,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,1,4,0
18-10-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
26-23-24,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
22-14-4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
22-27-29,2,6,0,5,12,0,4,33,0,2,2,1,1,6,0,1,14,0,1,1,1,16,74,0
1-12-17,0,0,1,0,0,1,3,0,1,0,0,1,0,0,1,1,0,1,0,0,1,4,0,1
35-38-42,4,20,0,8,9,0,10,8,1,6,5,1,11,9,1,4,6,0,0,5,0,43,62,0
10-15-22,5,1,1,18,0,1,17,0,1,12,0,1,30,0,1,7,0,1,21,0,1,110,1,1
39-31-11,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
9-18-23,17,0,1,21,1,1,18,2,1,6,0,1,52,4,1,18,1,1,11,2,1,143,10,1
40-48-62,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
32-38-46,1,1,1,0,0,1,1,0,1,0,0,1,2,0,1,0,0,1,1,0,1,5,1,1
33-26-8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
34-36-34,0,5,0,2,8,0,0,17,0,0,0,1,0,2,0,0,4,0,0,1,0,2,37,0
17-11-2,0,0,1,0,1,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,5,0
18-19-16,2,2,1,2,3,0,0,1,0,2,0,1,0,0,1,17,0,1,0,1,0,23,7,1
16-30-35,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
30-23-5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3,0
28-34-39,3,2,1,6,5,1,7,4,1,8,2,1,8,0,1,5,2,1,4,0,1,41,15,1
10-14-19,14,0,1,22,5,1,24,2,1,18,3,1,45,4,1,14,2,1,43,0,1,180,16,1
42-32-0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
44-33-5,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
4-12-15,4,0,1,3,2,1,4,1,1,5,0,1,11,1,1,3,0,1,2,0,1,32,4,1
31-26-11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0
